DENSITY,GLASNO,SIO2,AL2O3,B2O3,CAO,K2O,NA2O,Li2O,MgO,ZRO2,FemOn,"Somme (Si, B, Na, Ca, Al, Zr, K, Li, Mg, Fe)"
2.84,126175,41.74,23.61,0,34.63,0,0,0,0,0,0,99.98
2.85,126176,42.26,23.9,0,30.67,0,0,0,3.15,0,0,99.98
2.85,126177,42.79,24.2,0,26.62,0,0,0,6.37,0,0,99.98
2.83,126178,43.33,24.51,0,22.46,0,0,0,9.68,0,0,99.98
2.84,126179,43.88,24.82,0,18.2,0,0,0,13.08,0,0,99.98
2.9,126180,37.22,23.68,0,39.08,0,0,0,0,0,0,99.98
2.9,126181,37.68,23.98,0,35.17,0,0,0,3.15,0,0,99.98
2.89,126182,38.15,24.28,0,31.16,0,0,0,6.39,0,0,99.98
2.9,126183,38.64,24.59,0,27.04,0,0,0,9.72,0,0,99.99
2.9,126184,39.13,24.9,0,22.82,0,0,0,13.12,0,0,99.97
2.91,126185,39.64,25.22,0,18.5,0,0,0,16.62,0,0,99.98
2.93,126186,32.67,23.76,0,43.56,0,0,0,0,0,0,99.99
2.93,126187,33.07,24.05,0,39.69,0,0,0,3.16,0,0,99.97
2.93,126188,33.49,24.35,0,35.72,0,0,0,6.41,0,0,99.97
2.93,126189,33.92,24.66,0,31.65,0,0,0,9.75,0,0,99.98
2.93,126190,34.35,24.98,0,27.48,0,0,0,13.16,0,0,99.97
2.94,126191,34.8,25.31,0,23.2,0,0,0,16.67,0,0,99.98
2.96,126192,29.16,24.74,0,36.29,0,0,0,9.78,0,0,99.97
2.97,126193,29.54,25.06,0,32.17,0,0,0,13.21,0,0,99.98
2.97,126194,29.93,25.39,0,27.93,0,0,0,16.73,0,0,99.98
2.37,126260,64.57,27.4,0,0,0,0,8.03,0,0,0,100
2.43,126261,61.34,29.61,0,0,0,0,7.63,1.42,0,0,100
2.48,126262,58.11,31.83,0,0,0,0,7.23,2.83,0,0,100
2.54,126263,54.88,34.03,0,0,0,0,6.83,4.25,0,0,99.99
2.64,126264,51.66,36.25,0,0,0,0,6.42,5.67,0,0,100
2.69,126265,48.42,38.46,0,0,0,0,6.01,7.08,0,0,99.97
2.84,126266,42.18,42.59,0,0,0,0,5.24,9.97,0,0,99.98
2.67,126270,63.9,0,0,19.88,0,5.49,0,10.71,0,0,99.98
2.51,126324,63.96,9.07,0,8.83,0,14.68,0,1.59,0,1.87,100
2.54,126354,41.04,13.01,23.77,16.82,0,5.33,0,0,0,0,99.97
2.56,126355,40.27,12.77,23.33,16.5,0,5.24,0,0,1.86,0,99.97
2.57,126356,39.54,12.54,22.9,16.2,0,5.14,0,0,3.65,0,99.97
2.6,126357,38.83,12.31,22.49,15.91,0,5.05,0,0,5.38,0,99.97
2.63,126358,38.14,12.1,22.1,15.63,0,4.96,0,0,7.04,0,99.97
2.64,126359,37.48,11.89,21.71,15.36,0,4.87,0,0,8.65,0,99.96
2.67,126360,36.84,11.68,21.34,15.1,0,4.79,0,0,10.21,0,99.96
2.68,126361,36.23,11.49,20.99,14.85,0,4.71,0,0,11.71,0,99.98
2.7,126362,35.63,11.3,20.64,14.6,0,4.63,0,0,13.16,0,99.96
2.74,126363,35.05,11.12,20.31,14.37,0,4.56,0,0,14.57,0,99.98
2.75,126364,34.5,10.94,19.98,14.14,0,4.48,0,0,15.93,0,99.97
2.34,77511,82.89,0,0,0,0,17.1,0,0,0,0,99.99
2.39,77512,75.55,7.12,0,0,0,17.31,0,0,0,0,99.98
2.45,77513,68.02,14.42,0,0,0,17.54,0,0,0,0,99.98
2.42,77514,60.3,21.92,0,0,0,17.77,0,0,0,0,99.99
2.41,77515,52.36,29.62,0,0,0,18,0,0,0,0,99.98
2.45,77516,49.13,32.75,0,0,0,18.1,0,0,0,0,99.98
2.48,126716,68.37,3.88,2.66,8.5,7.13,9.41,0,0,0,0,99.95
2.53,126721,68,4,0,7,0,14.5,0,3,3.5,0,100
2.46,126724,68.08,4.61,3.89,7.31,2.63,11.23,0,2.25,0,0,100
1.79,114248,0,0,100,0,0,0,0,0,0,0,100
1.96,114249,0,0,95.44,0,0,0,4.55,0,0,0,99.99
2.11,114250,0,0,90.3,0,0,0,9.69,0,0,0,99.99
2.22,114251,0,0,84.46,0,0,0,15.53,0,0,0,99.99
2.27,114252,0,0,77.75,0,0,0,22.24,0,0,0,99.99
2.01,114253,0,0,90.99,0,0,9,0,0,0,0,99.99
2.17,114254,0,0,81.79,0,0,18.2,0,0,0,0,99.99
2.35,114256,0,0,62.75,0,0,37.24,0,0,0,0,99.99
2.39,114257,0,0,32.49,0,0,67.5,0,0,0,0,99.99
2.02,114258,0,0,86.93,0,13.06,0,0,0,0,0,99.99
2.12,114259,0,0,74.72,0,25.27,0,0,0,0,0,99.99
2.26,114260,0,0,63.29,0,36.7,0,0,0,0,0,99.99
2.48,114291,76,0,0,8,0,16,0,0,0,0,100
2.46,114332,76,0,0,8,0,16,0,0,0,0,100
2.44,78019,76.94,0,0,0,0,0,23.05,0,0,0,99.99
2.4,78020,70.86,11.17,0,0,0,0,17.95,0,0,0,99.98
2.74,78021,61.66,0,0,0,0,38.33,0,0,0,0,99.99
2.67,78022,59.4,9.36,0,0,0,31.22,0,0,0,0,99.98
2.51,78023,51.42,0,0,0,48.57,0,0,0,0,0,99.99
2.49,78024,51.1,8.06,0,0,40.83,0,0,0,0,0,99.99
2.31,125390,84.39,0,0,0,0,15.6,0,0,0,0,99.99
2.4,78094,80,0,0,0,0,20,0,0,0,0,100
2.36,78095,80,0,0,0,4,16,0,0,0,0,100
2.39,78096,80,0,0,0,8,12,0,0,0,0,100
2.4,78097,80,0,0,0,12,8,0,0,0,0,100
2.4,78098,80,0,0,0,16,4,0,0,0,0,100
2.4,78099,80,0,0,0,20,0,0,0,0,0,100
2.19,114434,100,0,0,0,0,0,0,0,0,0,100
2.21,114435,98.17,0,0,0,0,0,0,0,1.82,0,99.99
2.24,114436,96.57,0,0,0,0,0,0,0,3.42,0,99.99
2.25,114437,94.61,0,0,0,0,0,0,0,5.38,0,99.99
2.58,125771,57.98,25.64,0,9.11,0.61,0.05,0,6.14,0,0.44,99.97
2.77,78127,64.37,0,0,0,0,0,7.11,0,0,28.51,99.99
2.75,78128,63.16,0,0,0,0,3.61,5.23,0,0,27.97,99.97
2.7,78129,63.16,0,0,0,0,3.61,5.23,0,0,27.97,99.97
2.75,78130,62.57,0,0,0,0,5.37,4.32,0,0,27.72,99.98
2.72,78131,62.57,0,0,0,0,5.37,4.32,0,0,27.72,99.98
2.74,78132,62,0,0,0,0,7.1,3.42,0,0,27.46,99.98
2.7,78133,62,0,0,0,0,7.1,3.42,0,0,27.46,99.98
2.74,78134,61.43,0,0,0,0,8.8,2.54,0,0,27.21,99.98
2.7,78135,61.43,0,0,0,0,8.8,2.54,0,0,27.21,99.98
2.73,78136,60.88,0,0,0,0,10.46,1.68,0,0,26.96,99.98
2.7,78137,60.88,0,0,0,0,10.46,1.68,0,0,26.96,99.98
2.71,78138,59.8,0,0,0,0,13.7,0,0,0,26.49,99.99
2.69,78139,59.8,0,0,0,0,13.7,0,0,0,26.49,99.99
2.34,114477,84.15,0,0,0,0,15.31,0,0,0,0.52,99.98
2.39,114478,79.1,0,0,0,0,20.39,0,0,0,0.5,99.99
2.44,114479,74,0,0,0,0,25.44,0,0,0,0.55,99.99
2.47,114480,68.98,0,0,0,0,30.49,0,0,0,0.52,99.99
2.5,114481,63.95,0,0,0,0,35.52,0,0,0,0.52,99.99
2.53,114482,58.99,0,0,0,0,40.56,0,0,0,0.44,99.99
2.5,114614,58,17.29,0,0,0,2.7,2.82,19.17,0,0,99.98
2.56,114615,56.57,16.79,0,0,0,4.51,2.74,19.36,0,0,99.97
2.52,114616,55.95,16.53,0,0,0,6.37,2.7,18.41,0,0,99.96
2.54,114617,60.17,17.88,0.94,0,0,0.95,0,20.04,0,0,99.98
2.56,114618,59.05,17.51,0.94,0,0,2.95,0,19.53,0,0,99.98
2.52,114619,57.5,16.95,1.89,0,0,4.62,0,19.01,0,0,99.97
2.36,114625,57.71,19.17,0,19.26,0,3.85,0,0,0,0,99.99
2.43,114626,55.46,18.41,0,18.5,0,7.62,0,0,0,0,99.99
2.55,114627,54.36,18.1,0,18.16,0,9.36,0,0,0,0,99.98
2.49,114628,57.57,19.22,0,19.29,0,2.92,0.98,0,0,0,99.98
2.56,114629,57.24,18.94,0,19.05,0,2.85,1.89,0,0,0,99.97
2.57,114630,55.24,18.75,0,18.42,0,5.74,1.83,0,0,0,99.98
2.61,114632,57.74,19.15,0.97,19.24,0,2.88,0,0,0,0,99.98
2.62,114633,57,19.12,1.94,19.03,0,2.88,0,0,0,0,99.97
2.45,114637,47.99,19.91,0,25.06,0,0,0,7.02,0,0,99.98
2.49,114638,45.4,18.93,0,23.72,0,5.3,0,6.63,0,0,99.98
2.53,114639,47.16,19.5,0,24.5,0,0,1.97,6.84,0,0,99.97
2.58,114640,46.62,19.35,0,24.28,0,0,2.88,6.84,0,0,99.97
2.61,114641,46.16,19.19,0,24.04,0,0,3.81,6.77,0,0,99.97
2.62,114642,45.69,19.03,0,23.79,0,0,4.76,6.7,0,0,99.97
2.63,114643,46.69,19.3,0,24.26,0,1.92,0.97,6.84,0,0,99.98
2.69,114644,46.08,19.13,0,24.06,0,3.03,0.97,6.7,0,0,99.97
2.69,114645,45.65,18.99,0,23.75,0,2.96,1.92,6.71,0,0,99.98
2.69,114646,44.74,18.48,0,23.28,0,5.1,1.87,6.5,0,0,99.97
2.26,114651,46.61,19.4,1.01,24.24,0,1.89,0,6.82,0,0,99.97
2.67,114652,46.13,19.24,0.89,24.06,0,2.89,0,6.76,0,0,99.97
2.69,114653,45.58,19.05,2.01,23.75,0,2.89,0,6.68,0,0,99.96
2.72,114654,44.62,18.56,1.9,23.21,0,5.19,0,6.49,0,0,99.97
2.49,114655,46.55,19.42,0,24.25,0,3,0,6.76,0,0,99.98
2.53,114656,46.09,19.1,0,23.99,0,4.1,0,6.7,0,0,99.98
2.2,78126,100,0,0,0,0,0,0,0,0,0,100
2.42,125800,70,30,0,0,0,0,0,0,0,0,100
2.52,125801,57.1,38.1,0,4.8,0,0,0,0,0,0,100
2.3,78107,80.74,0,0,0,0,0,19.25,0,0,0,99.99
2.48,78108,66.35,0,0,0,0,33.64,0,0,0,0,99.99
2.47,78109,57.25,0,0,0,42.74,0,0,0,0,0,99.99
2.51,114874,74.71,0,0,0,0,0,15.58,9.7,0,0,99.99
2.51,114880,73.3,0,0,0,0,3.65,13.52,9.51,0,0,99.98
2.53,114881,71.93,0,0,0,0,7.18,11.54,9.33,0,0,99.98
2.54,114882,68.94,0,0,0,0,14.91,7.18,8.95,0,0,99.98
2.55,114883,66.19,0,0,0,0,22.02,3.18,8.59,0,0,99.98
2.53,114884,65.08,0,0,0,0,24.9,1.56,8.44,0,0,99.98
2.52,114885,64,0,0,0,0,27.68,0,8.3,0,0,99.98
2.5,78228,67.13,7.41,0,0,0,25.45,0,0,0,0,99.99
2.44,78246,47.68,40.45,0,0,0,0,11.85,0,0,0,99.98
2.64,78289,35.98,46.87,0,17.13,0,0,0,0,0,0,99.98
2.62,78290,39.27,41.96,0,18.76,0,0,0,0,0,0,99.99
2.61,78291,42.82,36.78,0,20.38,0,0,0,0,0,0,99.98
2.6,78292,45.51,32.86,0,21.61,0,0,0,0,0,0,99.98
2.6,78293,48.74,28.13,0,23.12,0,0,0,0,0,0,99.99
2.6,78294,51.61,23.73,0,24.64,0,0,0,0,0,0,99.98
2.6,78295,54.28,19.72,0,25.98,0,0,0,0,0,0,99.98
2.59,78296,56.57,16.62,0,26.8,0,0,0,0,0,0,99.99
2.6,78297,58.88,13.26,0,27.84,0,0,0,0,0,0,99.98
2.59,78298,60.66,10.61,0,28.72,0,0,0,0,0,0,99.99
2.59,78299,62.3,8.2,0,29.48,0,0,0,0,0,0,99.98
2.2,113813,100,0,0,0,0,0,0,0,0,0,100
2.39,113816,79.49,0,0,0,0,20.5,0,0,0,0,99.99
2.47,113817,69.34,0,0,0,0,30.65,0,0,0,0,99.99
2.63,113818,60.42,0,0,18.79,0,20.77,0,0,0,0,99.98
2.54,113819,60.88,0,0,11.36,15.27,10.04,2.42,0,0,0,99.97
2.53,113822,57.8,0,22.32,0,0,19.87,0,0,0,0,99.99
2.47,26760,73.92,0,0,8.59,0,16.98,0,0,0,0.49,99.98
2.47,26761,73.88,0,0,7.98,0,16.97,0,0,0,1.15,99.98
2.47,26762,73.73,0,0,5.97,0,16.93,0,0,0,3.34,99.97
2.47,26763,73.66,0,0,4.97,0,16.92,0,0,0,4.43,99.98
2.47,26764,73.95,0,0,8.69,0,16.98,0,0,0,0.35,99.97
2.47,26765,73.94,0,0,7.99,8.49,8.49,0,0,0,1.07,99.98
2.46,26766,73.96,0,0,7.99,11.99,4.99,0,0,0,1.04,99.97
2.44,26767,73.97,0,0,7.99,16.99,0,0,0,0,1.03,99.98
2.48,26768,73.23,0,4.94,8.7,0,12.86,0,0,0,0.23,99.96
2.44,26769,73.23,0,11.87,3.76,0,10.88,0,0,0,0.23,99.97
2.4,26770,73.23,0,13.85,3.76,0,8.9,0,0,0,0.23,99.97
2.35,26771,73.23,0,15.83,3.76,0,6.92,0,0,0,0.23,99.97
2.27,26772,74.71,0,18.17,1.81,0,5.04,0,0,0,0.24,99.97
2.48,26773,73.19,0,4.94,7.91,0,12.85,0,0,0,1.08,99.97
2.44,26774,72.84,0,9.84,7.87,0,8.36,0,0,0,1.06,99.97
2.41,26775,68.8,0,14.87,7.43,0,7.9,0,0,0,0.97,99.97
2.42,26776,73.92,0,8.49,7.99,0,8.49,0,0,0,1.09,99.98
2.4,26777,67.55,0,16.43,7.3,0,7.75,0,0,0,0.94,99.97
2.35,26792,73.22,0,15.83,3.56,0,6.92,0,0,0,0.45,99.98
2.27,78151,79.63,0,14.51,0,0,5.85,0,0,0,0,99.99
2.24,78152,79.19,0,14.95,0,0,5.84,0,0,0,0,99.98
2.23,78374,67.39,0,25.65,0,0,6.95,0,0,0,0,99.99
2.51,137942,69.65,2.7,2.5,3.25,2,13,1,2.1,0,3.8,100
2.49,137943,72.14,2,0,3.25,2.5,13.2,0.8,2.3,0,3.8,99.99
2.28,138775,69.39,3,18,0,8.29,0.5,0.8,0,0,0,99.98
2.23,115564,80,2.5,13,0,1,3.5,0,0,0,0,100
1.83,115627,0,0,100,0,0,0,0,0,0,0,100
2.2,115634,100,0,0,0,0,0,0,0,0,0,100
2.22,115635,0,0,81.79,0,0,18.2,0,0,0,0,99.99
2.37,115636,0,0,69.19,0,0,30.8,0,0,0,0,99.99
2.49,115637,65.97,0,0,0,0,34.02,0,0,0,0,99.99
2.56,115638,49.22,0,0,0,0,50.77,0,0,0,0,99.99
2.38,115639,71.84,0,0,0,28.15,0,0,0,0,0,99.99
2.46,115640,56.05,0,0,0,43.94,0,0,0,0,0,99.99
2.54,115641,47.72,0,27.65,0,0,24.61,0,0,0,0,99.98
2.44,115642,73.25,0,14.14,0,0,12.59,0,0,0,0,99.98
2.32,115772,0,14.44,59.19,0,0,26.35,0,0,0,0,99.98
2.31,115773,0,14.12,57.87,0,6.52,21.46,0,0,0,0,99.97
2.29,115774,0,13.81,56.61,0,12.76,16.8,0,0,0,0,99.98
2.28,115775,0,13.52,55.4,0,18.74,12.33,0,0,0,0,99.99
2.3,115776,0,13.24,54.24,0,24.46,8.04,0,0,0,0,99.98
2.26,115777,0,12.96,53.13,0,29.95,3.94,0,0,0,0,99.98
2.26,115778,0,12.7,52.06,0,35.22,0,0,0,0,0,99.98
2.26,115779,0,16.73,68.55,0,0,0,14.71,0,0,0,99.99
2.29,115780,0,16.3,66.79,0,0,4.95,11.94,0,0,0,99.98
2.26,115781,0,15.89,65.12,0,0,9.66,9.31,0,0,0,99.98
2.3,115782,0,15.5,63.53,0,0,14.14,6.81,0,0,0,99.98
2.28,115783,0,15.13,62.02,0,0,18.4,4.43,0,0,0,99.98
2.3,115784,0,14.78,60.57,0,0,22.47,2.16,0,0,0,99.98
2.24,115785,0,15.89,65.11,0,7.34,0,11.64,0,0,0,99.98
2.25,115786,0,15.13,62,0,13.98,0,8.87,0,0,0,99.98
2.23,115787,0,14.44,59.18,0,20.01,0,6.35,0,0,0,99.98
2.23,115788,0,13.81,56.6,0,25.52,0,4.04,0,0,0,99.97
2.24,115789,0,13.23,54.24,0,30.57,0,1.94,0,0,0,99.98
2.2,78439,100,0,0,0,0,0,0,0,0,0,100
2.39,78440,70,0,30,0,0,0,0,0,0,0,100
2.22,78441,78.5,0,21.5,0,0,0,0,0,0,0,100
2.18,78454,70,0,25,0,0,5,0,0,0,0,100
2.5,78455,70,0,14,0,0,16,0,0,0,0,100
2.23,78456,80.66,2.2,12.92,0,0.4,3.8,0,0,0,0,99.98
2.5,78457,59,10.5,0,0,0,30.5,0,0,0,0,100
2.28,115948,88.94,0,0,0,0,0,11.05,0,0,0,99.99
2.39,115949,79.49,0,0,0,0,20.5,0,0,0,0,99.99
2.39,115950,71.84,0,0,0,28.15,0,0,0,0,0,99.99
2.09,115993,0,0,88.25,0,0,11.74,0,0,0,0,99.99
2.47,116073,71.21,0,0,0,0,17.44,0,11.34,0,0,99.99
2.46,116074,70.62,0,0,0,4.69,13.73,0,10.94,0,0,99.98
2.45,116075,70.37,0,0,0,7.53,11.18,0,10.9,0,0,99.98
2.45,116076,69.14,0,0,0,12.27,8.07,0,10.5,0,0,99.98
2.45,116077,67.23,0,0,0,15.92,5.54,0,11.29,0,0,99.98
2.38,116127,79.49,0,0,0,0,20.5,0,0,0,0,99.99
2.4,116128,74.41,0,0,0,0,25.58,0,0,0,0,99.99
2.43,116129,69.34,0,0,0,0,30.65,0,0,0,0,99.99
2.54,116130,49.22,0,0,0,0,50.77,0,0,0,0,99.99
2.19,78530,100,0,0,0,0,0,0,0,0,0,100
2.2,116211,100,0,0,0,0,0,0,0,0,0,100
2.23,116212,80.5,2.21,13.56,0,0,3.71,0,0,0,0,99.98
2.48,139885,66,23,0,11,0,0,0,0,0,0,100
2.54,139887,56.71,14.83,7.96,11.92,0,0,0,8.55,0,0,99.97
2.56,116731,70.02,0,0,9.33,0,20.63,0,0,0,0,99.98
2.25,116732,0,0,72.78,0,16.41,10.79,0,0,0,0,99.98
2.12,116733,0,0,83.47,0,9.96,6.55,0,0,0,0,99.98
1.95,116734,0,0,94.42,0,3.36,2.21,0,0,0,0,99.99
1.83,116735,0,0,100,0,0,0,0,0,0,0,100
2.39,116736,0,0,67.59,0,0,32.4,0,0,0,0,99.99
2.25,116737,0,0,77.11,0,0,22.88,0,0,0,0,99.99
2.1,116738,0,0,86.42,0,0,13.57,0,0,0,0,99.99
1.94,116739,0,0,95.52,0,0,4.47,0,0,0,0,99.99
2.31,116740,0,0,57.85,0,42.14,0,0,0,0,0,99.99
2.15,116741,0,0,68.91,0,31.08,0,0,0,0,0,99.99
2.06,116742,0,0,80.72,0,19.27,0,0,0,0,0,99.99
1.94,116743,0,0,93.35,0,6.64,0,0,0,0,0,99.99
1.79,116748,0,0,100,0,0,0,0,0,0,0,100
2.38,78631,0,0,77.49,22.5,0,0,0,0,0,0,99.99
2.49,78632,0,0,74.33,25.66,0,0,0,0,0,0,99.99
2.57,78633,0,0,69.74,30.25,0,0,0,0,0,0,99.99
2.63,78634,0,0,65.06,34.93,0,0,0,0,0,0,99.99
2.2,78460,100,0,0,0,0,0,0,0,0,0,100
2.19,78679,100,0,0,0,0,0,0,0,0,0,100
2.22,78680,80.66,2.2,12.92,0,0.4,3.8,0,0,0,0,99.98
2.23,127718,79.76,1.99,13.95,0,0,4.28,0,0,0,0,99.98
2.47,127720,70.07,2,3,4,6,11.91,0,3,0,0,99.98
2.47,127721,72.85,0.99,0.99,4.99,0.59,16.56,0,2.99,0,0,99.96
2.53,127722,59.7,18.9,4.97,6.96,0,0.49,0,8.95,0,0,99.97
2.2,78682,100,0,0,0,0,0,0,0,0,0,100
2.24,78683,81,2.2,13,0,0.2,3.6,0,0,0,0,100
2.53,127753,69.97,0,0,9.99,0,20.03,0,0,0,0,99.99
2.79,130261,31.75,39.12,0,29.12,0,0,0,0,0,0,99.99
2.56,117393,53.41,46.58,0,0,0,0,0,0,0,0,99.99
2.72,117394,49.79,35.48,0,0,0,0,0,0,14.71,0,99.98
2.52,127801,73,0,0,12,0,15,0,0,0,0,100
2.6,127816,68,0,0,12,0,15,0,0,5,0,100
2.7,127817,63,0,0,12,0,15,0,0,10,0,100
2.8,127818,58,0,0,12,0,15,0,0,15,0,100
2.89,127819,53,0,0,12,0,15,0,0,20,0,100
2.97,127820,48,0,0,12,0,15,0,0,25,0,100
2.53,127821,68,5,0,12,0,15,0,0,0,0,100
2.54,127822,63,10,0,12,0,15,0,0,0,0,100
2.56,127823,58,15,0,12,0,15,0,0,0,0,100
2.47,79035,71.4,2.54,0,6.52,0,17.51,0,2,0,0,99.97
2.47,79036,71.4,2.54,0,6.52,0,17.51,0,2,0,0,99.97
2.6,128009,54.52,0,0,17.1,28.37,0,0,0,0,0,99.99
2.27,117706,0,0,84.46,0,0,0,15.53,0,0,0,99.99
2.32,117720,0,0,81.22,0,0,0,18.77,0,0,0,99.99
2.71,128933,47.6,29.6,0,4.2,1.7,0.5,0,0.6,0,15.8,100
2.55,127860,45,0,30,10,0,15,0,0,0,0,100
2.49,127869,45,0,30,10,15,0,0,0,0,0,100
2.52,127870,45,0,30,0,0,25,0,0,0,0,100
2.54,127871,45,0,30,5,0,20,0,0,0,0,100
2.56,127872,45,0,30,15,0,10,0,0,0,0,100
2.47,127873,45,0,30,0,25,0,0,0,0,0,100
2.52,127874,45,0,30,15,10,0,0,0,0,0,100
2.48,140226,58,20,0,3,4,13,0,2,0,0,100
2.57,140229,58,15,6,15,0,0,0,6,0,0,100
2.59,79718,59.54,25.33,0,8.79,0,0,0,6.32,0,0,99.98
2.84,79722,42.79,19.8,0,30.86,0,0,0,6.52,0,0,99.97
2.2,79593,100,0,0,0,0,0,0,0,0,0,100
2.2,79597,100,0,0,0,0,0,0,0,0,0,100
2.2,79599,100,0,0,0,0,0,0,0,0,0,100
2.2,79601,100,0,0,0,0,0,0,0,0,0,100
2.2,79594,100,0,0,0,0,0,0,0,0,0,100
2.2,79738,100,0,0,0,0,0,0,0,0,0,100
2.67,42940,57.15,16.16,0,26.67,0,0,0,0,0,0,99.98
2.88,79777,0,64.51,0,35.48,0,0,0,0,0,0,99.99
2.21,128658,0,0,85,0,0,0,15,0,0,0,100
2.16,128659,0,2.5,85,0,0,0,12.5,0,0,0,100
2.12,128660,0,5,85,0,0,0,10,0,0,0,100
2.06,128661,0,7.5,85,0,0,0,7.5,0,0,0,100
2.03,128662,0,10,85,0,0,0,5,0,0,0,100
1.97,128663,0,12.5,85,0,0,0,2.5,0,0,0,100
2.24,128664,0,5,80,0,0,0,15,0,0,0,100
2.24,128665,0,10,75,0,0,0,15,0,0,0,100
2.23,128666,0,15,70,0,0,0,15,0,0,0,100
2.22,128667,0,20,65,0,0,0,15,0,0,0,100
2.2,128668,0,25,60,0,0,0,15,0,0,0,100
2.21,128669,0,15,80,0,0,0,5,0,0,0,100
2.21,128670,0,15,75,0,0,0,10,0,0,0,100
2.22,128671,0,15,70,0,0,0,15,0,0,0,100
2.23,128672,0,15,65,0,0,0,20,0,0,0,100
2.24,128673,0,15,60,0,0,0,25,0,0,0,100
2.3,118964,82.43,0,0,0,0,0,17.56,0,0,0,99.99
2.47,118969,69.34,0,0,0,0,30.65,0,0,0,0,99.99
2.49,118974,59.81,0,0,0,40.18,0,0,0,0,0,99.99
2.2,79970,100,0,0,0,0,0,0,0,0,0,100
2.35,129067,26.52,0,46.1,0,0,27.36,0,0,0,0,99.98
2.2,140054,100,0,0,0,0,0,0,0,0,0,100
2.33,140072,80.36,0.23,0,0,0,0,19.4,0,0,0,99.99
2.21,140085,100,0,0,0,0,0,0,0,0,0,100
2.22,388531,100,0,0,0,0,0,0,0,0,0,100
2.41,119645,80,0,0,5,0,15,0,0,0,0,100
2.43,119646,80,0,0,10,0,10,0,0,0,0,100
2.46,119647,75,0,0,5,0,20,0,0,0,0,100
2.48,119648,75,0,0,10,0,15,0,0,0,0,100
2.5,119649,75,0,0,15,0,10,0,0,0,0,100
2.52,119650,70,0,0,10,0,20,0,0,0,0,100
2.49,119662,72.54,1.09,0,7.19,0.29,14.78,0,3.99,0,0.06,99.94
2.49,119663,71.65,0.5,0,7.71,0.3,15.03,0,4.71,0,0.08,99.98
2.49,119664,72.8,2.1,0,6.6,0.6,13.6,0,4.1,0,0.2,100
2.2,140251,100,0,0,0,0,0,0,0,0,0,100
2.33,119833,85.77,0,0,0,0,0,14.22,0,0,0,99.99
2.4,119840,74.41,0,0,0,0,25.58,0,0,0,0,99.99
2.45,119847,65.67,0,0,0,34.32,0,0,0,0,0,99.99
2.5,119883,63.98,0,0,0,0,36.01,0,0,0,0,99.99
2.49,119884,64.99,0,0,0,0,35,0,0,0,0,99.99
2.49,119885,66,0,0,0,0,33.99,0,0,0,0,99.99
2.48,119886,67.01,0,0,0,0,32.98,0,0,0,0,99.99
2.48,119887,68.02,0,0,0,0,31.97,0,0,0,0,99.99
2.47,119888,69.04,0,0,0,0,30.95,0,0,0,0,99.99
2.46,119889,69.95,0,0,0,0,30.04,0,0,0,0,99.99
2.45,119890,70.96,0,0,0,0,29.03,0,0,0,0,99.99
2.45,119891,71.97,0,0,0,0,28.02,0,0,0,0,99.99
2.44,119892,72.99,0,0,0,0,27,0,0,0,0,99.99
2.43,119893,74,0,0,0,0,25.99,0,0,0,0,99.99
2.42,119894,75.02,0,0,0,0,24.97,0,0,0,0,99.99
2.41,119895,76.03,0,0,0,0,23.96,0,0,0,0,99.99
2.41,119896,76.95,0,0,0,0,23.04,0,0,0,0,99.99
2.4,119897,77.97,0,0,0,0,22.02,0,0,0,0,99.99
2.39,119898,78.98,0,0,0,0,21.01,0,0,0,0,99.99
2.38,119899,80,0,0,0,0,19.99,0,0,0,0,99.99
2.32,119900,86.23,0,0,0,0,13.76,0,0,0,0,99.99
2.44,150035,67.36,0,10.3,5.93,0,16.38,0,0,0,0,99.97
2.43,150036,68.53,0,10.48,6.03,0,13.33,1.6,0,0,0,99.97
2.48,150037,66.23,0,10.13,5.83,4.89,12.89,0,0,0,0,99.97
2.49,150045,66.71,0,10.2,5.87,0,12.98,0,4.22,0,0,99.98
2.54,150049,65.62,0,10.04,11.55,0,12.77,0,0,0,0,99.98
2.45,150053,67.09,0,13.93,5.9,0,13.05,0,0,0,0,99.97
2.46,150054,65.97,5.28,10.09,5.8,0,12.84,0,0,0,0,99.98
2.55,150055,64.05,0,9.8,5.64,0,12.46,0,0,0,8.03,99.98
2.64,150063,61.38,0,9.39,5.4,0,11.94,0,0,11.87,0,99.98
2.45,150064,71.52,0,10,5.75,0,12.72,0,0,0,0,99.99
2.33,150232,82,0,0,0,0,18,0,0,0,0,100
2.41,150253,77,0,0,5,0,18,0,0,0,0,100
2.51,150254,72,0,0,10,0,18,0,0,0,0,100
2.56,150255,67,0,0,15,0,18,0,0,0,0,100
2.62,150256,62,0,0,20,0,18,0,0,0,0,100
2.68,150257,59.5,0,0,22.5,0,18,0,0,0,0,100
2.69,150258,57,0,0,25,0,18,0,0,0,0,100
2.71,150259,52,0,0,30,0,18,0,0,0,0,100
2.33,150267,80,0,0,0,0,18,0,2,0,0,100
2.35,150268,78,0,0,0,0,18,0,4,0,0,100
2.39,150269,77,0,0,0,0,18,0,5,0,0,100
2.41,150270,76,0,0,0,0,18,0,6,0,0,100
2.43,150271,74,0,0,0,0,18,0,8,0,0,100
2.43,150272,72,0,0,0,0,18,0,10,0,0,100
2.47,150274,68,0,0,0,0,18,0,14,0,0,100
