DENSITY,Num,Origin,Year,Somme Ox,Al2O3,B2O3,BaO,CaO,Fe2O3,K2O,Li2O,MgO,Na2O,SiO2,SrO,ZrO2
2.53,134904,SCIGLASS,1997,99.88,2.8,0,3.1,6.3,0,5.27,0,7.02,4.9,68.39,0,2.1
2.53,446199,SCIGLASS,2001,99.88,2.8,0,3.1,6.3,0,5.27,0,7.02,4.9,68.39,0,2.1
2.53,462001,SCIGLASS,1998,99.88,2.8,0,3.1,6.3,0,5.27,0,7.02,4.9,68.39,0,2.1
2.53,473921,SCIGLASS,2012,99.88,2.8,0,3.1,6.3,0,5.27,0,7.02,4.9,68.39,0,2.1
2.54,462164,SCIGLASS,2010,99.88,2.8,0,3.1,6.3,0.08,5.27,0,7.02,4.9,68.31,0,2.1
2.34,362311,SCIGLASS,2002,99.88,5.8,9.51,0,1.4,0,0,2.07,0,6.5,74.6,0,0
2.41,461020,SCIGLASS,2011,99.88,23.26,5,0,0,2.33,0,0,0,12.96,56.33,0,0
2.41,465138,SCIGLASS,2012,99.88,23.26,5,0,0,2.33,0,0,0,12.96,56.33,0,0
2.53,190436,SCIGLASS,1998,99.87,16.3,7.98,1.8,4.9,0,0,0,0,0,59.5,9.39,0
2.7,126362,SCIGLASS,1978,99.87,11.3,20.55,0,14.6,0,0,0,0,4.63,35.63,0,13.16
2.59,191263,SCIGLASS,1999,99.87,9.5,0,4.5,7.5,0,3.12,0,3.25,8,61.5,0,2.5
2.59,415119,SCIGLASS,1999,99.87,9.5,0,4.5,7.5,0,3.12,0,3.25,8,61.5,0,2.5
2.47,401814,SCIGLASS,2002,99.87,0,10,0,0,0,5,5,5,10.25,64.62,0,0
2.4,465149,SCIGLASS,2012,99.87,25.69,4.99,0,0,0.3,0,0,0,13.39,55.5,0,0
2.49,190433,SCIGLASS,1998,99.87,16.28,7.99,0,3.29,0,0,0,0,0,60.23,12.08,0
2.38,191157,SCIGLASS,2000,99.86,7.49,7.84,0,0.49,0,1.26,2.53,0,5.77,72.49,0,1.99
2.53,360027,SCIGLASS,1996,99.86,16.33,8,1.78,4.9,0,0,0,0,0,59.5,9.35,0
2.59,193042,SCIGLASS,2001,99.86,15,4.2,0,7.99,0,5.5,0,6,4.65,51.42,2.33,2.77
2.45,461684,SCIGLASS,2001,99.86,22.7,5.03,0,4.2,0,5.01,0,5.02,4.6,53.3,0,0
2.82,409948,SCIGLASS,2007,99.85,7,0,9,2,0,5.31,0,3.54,4,55.5,9,4.5
2.35,407406,SCIGLASS,2007,99.85,14.7,11.28,0,5.2,0,0,0,2.07,0,66.6,0,0
2.74,407176,SCIGLASS,2006,99.84,8.8,0,10,7.5,0,5.99,0,4.95,4.3,54.7,0,3.6
2.59,190625,SCIGLASS,2000,99.84,15,4.2,0,8,0,5.51,0,5.94,4.69,51.4,2.3,2.8
2.58,191259,SCIGLASS,1999,99.83,10.04,0,6.46,6.96,0,2.67,0,2.47,7.16,61.09,0,2.98
2.35,407393,SCIGLASS,2007,99.83,14.08,12.35,0,5.29,0,0,0,2.38,0,65.73,0,0
2.5,447510,SCIGLASS,2001,99.83,18.64,6.99,0,4.75,0,0,0,0,0,60.66,8.79,0
2.77,432290,SCIGLASS,2009,99.83,6.9,0,8,5,0,4.4,0,3.43,4.3,57.7,7.1,3
2.82,408673,SCIGLASS,2008,99.82,7,0,8.5,2,0,5.29,0,3.53,4.5,55.5,9,4.5
2.51,195035,SCIGLASS,1999,99.82,14.4,0,0,13.2,0,5.01,0,6.01,0,61.2,0,0
2.59,192545,SCIGLASS,2000,99.81,14.98,4.2,0,7.99,0.06,5.51,0,5.94,4.69,51.36,2.29,2.79
2.74,446486,SCIGLASS,2006,99.81,8.69,0,9.89,7.4,0,5.99,0,4.95,4.5,54.59,0,3.8
2.5,365744,SCIGLASS,2003,99.81,10.5,0,0,8.2,0,4.01,0,5,9.8,62.3,0,0
2.79,66725,SCIGLASS,1983,99.8,0,14.5,8.92,0,0,0,0,0,18.03,49.39,0,8.96
2.46,449148,SCIGLASS,2011,99.8,24.23,6.4,0,0,0,0,0,0,16.85,52.32,0,0
2.59,191264,SCIGLASS,1999,99.8,9.71,1.21,3,8.01,0,3.1,0,3.54,7.61,61.42,0,2.2
2.39,194445,SCIGLASS,2000,99.8,2,0,0,3,0,1.29,0,1.51,12,79,0,1
2.34,407395,SCIGLASS,2007,99.8,14.4,13.9,0,4.3,0,0,0,2.4,0,64.8,0,0
2.77,472242,SCIGLASS,2011,99.79,6.64,0,7.77,4.87,0,4.5,0,3.5,4.48,57.86,7.5,2.67
2.77,193043,SCIGLASS,2001,99.79,6.92,0,7.97,5.02,0,4.4,0,3.4,4.29,57.74,7.03,3.02
