DENSITY,GLASNO,"SOMME (SI, B, NA, CA, AL, ZR, K, LI, MG, FE)",Al_calc,O_calc,B_calc,Ca_calc,K_calc,Li_calc,Mg_calc,Na_calc,Si_calc,Zr_calc,Fe_calc
2.5,20501,99.99,0.0,44.85681807307735,6.493453030738294,0.0,14.444571319376617,0.0,0.0,14.495880419496926,19.69780590506624,0.0,0.0
2.5,20502,99.98,0.0,43.917096617479686,6.356814133869578,0.0,19.201318081447194,0.0,0.0,11.216873692056986,19.286461121097126,0.0,0.0
2.5,20503,99.98,0.0,42.97907364164764,6.220175237000863,0.0,23.96636632128753,0.0,0.0,7.937866964617046,18.87511633712802,0.0,0.0
2.49,20504,99.98,0.0,42.196962094644945,6.108379775926458,0.0,27.951075650770736,0.0,0.0,5.1929970796560125,18.52921276879036,0.0,0.0
2.49,20505,99.98,0.0,41.443287699018406,5.999689744326344,0.0,31.78635838039832,0.0,0.0,2.5519871362880973,18.19733231808801,0.0,0.0
2.49,20506,99.99,0.0,40.71798317766085,5.894105142200518,0.0,35.49711894347955,0.0,0.0,0.0,17.87947498502097,0.0,0.0
2.09,20507,99.99,0.0,60.862056967629805,19.660474001723646,0.0,0.0,0.0,0.0,6.268689331870472,13.195753694827241,0.0,0.0
2.09,20508,99.99,0.0,60.13021004540386,19.42446136167768,0.0,2.9221201749543506,0.0,0.0,4.473396055760822,13.036825028293721,0.0,0.0
2.08,20509,99.97,0.0,59.40457621567805,19.191554151106004,0.0,5.777828527750648,0.0,0.0,2.7151956159344293,12.877896361760202,0.0,0.0
2.08,20510,99.98,0.0,58.847290237161175,19.011439241597245,0.0,8.01922752558495,0.0,0.0,1.3427606734539117,12.756362675587509,0.0,0.0
2.08,20511,99.98,0.0,58.29546435709667,18.83132433208848,0.0,10.210817656800714,0.0,0.0,0.0,12.639503361959921,0.0,0.0
2.12,20512,99.98,0.0,60.33729425313402,19.648052283826487,0.0,0.0,0.0,0.0,7.655961408864292,12.335669146528193,0.0,0.0
2.12,20513,99.98,0.0,59.61093570298026,19.412039643780524,0.0,2.9221201749543506,0.0,0.0,5.84583099824134,12.18608922508488,0.0,0.0
2.12,20514,99.98,0.0,58.90300992917977,19.182237862683138,0.0,5.777828527750648,0.0,0.0,4.072793423901644,12.041183676186671,0.0,0.0
2.12,20515,99.98,0.0,58.345201061556395,18.999017523700086,0.0,8.010926047815195,0.0,0.0,2.6929399141644748,11.928998735104186,0.0,0.0
2.12,20516,99.98,0.0,57.7995492705047,18.822008043665615,0.0,10.210817656800714,0.0,0.0,1.3279235389406088,11.816813794021702,0.0,0.0
2.11,20517,99.99,0.0,57.2688330757224,18.64810399310543,0.0,12.360900399167694,0.0,0.0,0.0,11.709303225484321,0.0,0.0
2.15,20518,99.99,0.0,59.82475122249135,19.63873599540362,0.0,0.0,0.0,0.0,9.043233485858112,11.480258970774248,0.0,0.0
2.14,20519,99.99,0.0,59.246839372368925,19.449304797471992,0.0,2.341016731071383,0.0,0.0,7.581775736297779,11.368074029691764,0.0,0.0
2.14,20520,99.99,0.0,58.68039888187755,19.26297902901465,0.0,4.640526073293983,0.0,0.0,6.1425736885073965,11.260563461154382,0.0,0.0
2.14,20521,99.99,0.0,58.122685564981154,19.0797586900316,0.0,6.898528026667799,0.0,0.0,4.733045909743622,11.153052892617001,0.0,0.0
2.14,20522,99.98,0.0,57.57111806347774,18.89964378052284,0.0,9.115022591192833,0.0,0.0,3.345773832749802,11.04554232407962,0.0,0.0
2.14,20523,99.98,0.0,56.77396369540092,18.638787704682564,0.0,12.352598921397938,0.0,0.0,1.3205049716839574,10.891288030091205,0.0,0.0
2.14,20524,99.99,0.0,56.256580167849414,18.46798908359667,0.0,14.46947575268589,0.0,0.0,0.0,10.79312620664403,0.0,0.0
2.21,20525,99.98,0.0,58.78055133773783,19.613892559609308,0.0,0.0,0.0,0.0,11.817777639845753,9.764764246721256,0.0,0.0
2.2,20526,99.98,0.0,57.385568496725284,19.14807813846596,0.0,5.7695270499808915,0.0,0.0,8.138168280546637,9.535719992011183,0.0,0.0
2.2,20527,99.97,0.0,56.44178966078702,18.83442976156277,0.0,9.646317168457259,0.0,0.0,5.6677853840817045,9.376791325477663,0.0,0.0
2.2,20528,99.98,0.0,55.792424549420744,18.617049698362543,0.0,12.344297443628179,0.0,0.0,3.954096347795221,9.269280756940281,0.0,0.0
2.2,20529,99.98,0.0,55.281575100211924,18.446251077276646,0.0,14.452872797146377,0.0,0.0,2.611335674341309,9.185142051128418,0.0,0.0
2.2,20530,99.98,0.0,54.77856994616168,18.27855788566504,0.0,16.528242239585545,0.0,0.0,1.2908307026573516,9.101003345316554,0.0,0.0
2.19,20531,99.98,0.0,54.28429196570641,18.11397012352772,0.0,18.56210429317593,0.0,0.0,0.0,9.016864639504693,0.0,0.0
2.3,20532,99.98,0.0,56.7169165916053,19.570416546969263,0.0,0.0,0.0,0.0,17.33719167879443,6.352472288795685,0.0,0.0
2.3,20533,99.97,0.0,55.36776931187714,19.104602125825913,0.0,5.7529240944413775,0.0,0.0,13.538885243388888,6.202892367352373,0.0,0.0
2.29,20534,99.98,0.0,54.088400417421354,18.663631140476877,0.0,11.2485023780203,0.0,0.0,9.918624422142983,6.057986818454164,0.0,0.0
2.28,20535,99.98,0.0,52.86518445684194,18.241292731973573,0.0,16.486734850736763,0.0,0.0,6.4615720805434105,5.922430014646161,0.0,0.0
2.28,20536,99.99,0.0,52.274542835744,18.036334386670497,0.0,19.026987048282308,0.0,0.0,4.792394447796834,5.856988799014712,0.0,0.0
2.28,20537,99.99,0.0,51.69700844676125,17.837586900316,0.0,21.500827423669794,0.0,0.0,3.160309651333516,5.791547583383263,0.0,0.0
2.27,20538,99.98,0.0,51.12650275160788,17.641944843435795,0.0,23.924858932438745,0.0,0.0,1.5578991238968036,5.726106367751814,0.0,0.0
2.27,20539,99.99,0.0,50.57351401092588,17.449408216029877,0.0,26.299081574589156,0.0,0.0,0.0,5.665339524665467,0.0,0.0
2.48,20540,99.99,0.0,50.86300091415861,4.558770468256248,0.0,0.0,0.0,0.0,12.67833144161732,31.88856950269622,0.0,0.0
2.49,20541,99.98,0.0,50.33269274303498,4.509083596667624,0.0,2.5070462864665166,0.0,0.0,11.068502346923957,31.561363424538975,0.0,0.0
2.48,20542,99.98,0.0,49.81888876355774,4.465607584027579,0.0,4.964283706314494,0.0,0.0,9.495766088513852,31.234157346381725,0.0,0.0
2.48,20543,99.98,0.0,49.31430183139397,4.4190261419132435,0.0,7.371712259543931,0.0,0.0,7.952704099130351,30.920974385859797,0.0,0.0
2.48,20544,99.98,0.0,48.69548248004895,4.363128411376042,0.0,10.31873686780755,0.0,0.0,6.068388015940883,30.5330014646162,0.0,0.0
2.48,20545,99.98,0.0,48.333367956946795,4.332074116633152,0.0,12.053745721686695,0.0,0.0,4.955602927443166,30.303957209906127,0.0,0.0
2.48,20546,99.99,0.0,47.861660841960855,4.288598103993106,0.0,14.320049152830268,0.0,0.0,3.5089823123961343,30.009471739564606,0.0,0.0
2.47,20547,99.98,0.0,46.708709093523964,4.186118931341569,0.0,19.799024480869676,0.0,0.0,0.0,29.284943995073558,0.0,0.0
2.52,20548,99.99,0.0,48.666866075846805,4.546348750359093,0.0,0.0,0.0,0.0,18.598348112425175,28.177117701884026,0.0,0.0
2.51,20549,99.97,0.0,47.42442999780884,4.431447859810399,0.0,6.159696505159455,0.0,0.0,14.495880419496926,27.457264329938084,0.0,0.0
2.5,20550,99.97,0.0,46.247950715622316,4.319652398735996,0.0,12.02053981060767,0.0,0.0,10.601132609754917,26.779480310898073,0.0,0.0
2.51,20551,99.97,0.0,45.68236174070527,4.266860097673082,0.0,14.843042252324938,0.0,0.0,8.7242350938221,26.452274232740827,0.0,0.0
2.5,20552,99.98,0.0,45.13347411893038,4.2171732260844585,0.0,17.599132871884155,0.0,0.0,6.899267548685845,26.129742527128684,0.0,0.0
2.5,20553,99.98,0.0,44.06819035766627,4.117799482907211,0.0,22.91207864452843,0.0,0.0,3.3680295345197564,25.512725351175018,0.0,0.0
2.49,20554,99.98,0.0,43.553492697942644,4.068112611318587,0.0,25.477235275383244,0.0,0.0,1.6617590654899241,25.218239880833497,0.0,0.0
2.48,20555,99.99,0.0,43.05461351292479,4.021531169204252,0.0,27.984281561849762,0.0,0.0,0.0,24.928428783037077,0.0,0.0
2.38,20570,99.99,0.0,49.65027709278895,0.0,0.0,0.0,3.1958234329507045,0.0,9.785090211523256,37.35758538046734,0.0,0.0
2.43,20578,99.99,0.0,48.40219940383033,0.0,0.0,0.0,3.7253639436431176,0.0,13.167956880556316,34.69319302975833,0.0,0.0
2.39,20587,99.98,0.0,46.62786337605068,0.0,0.0,5.063901439551573,0.0,0.0,11.90680044692557,36.380641518540706,0.0,0.0
2.45,20588,99.99,0.0,44.708964126518005,0.0,0.0,4.682033462142766,0.0,0.0,17.559748696493973,33.038465148791694,0.0,0.0
2.45,20589,99.98,0.0,42.682267026348924,0.0,0.0,15.457351607286935,0.0,0.0,10.296971352232207,31.542665934358563,0.0,0.0
2.41,20591,99.98,0.0,47.194476624617884,0.0,0.0,4.690334939912523,0.0,0.0,10.816271060197808,37.27812104720058,0.0,0.0
2.51,20592,99.98,0.0,44.816483487171126,0.0,7.1398116875011155,4.599018684445199,0.0,0.0,10.675318282321431,32.74865405099527,0.0,0.0
2.47,20595,99.98,0.0,48.86736397800682,3.1458000574547547,0.0,4.62392311775447,0.0,0.0,10.66789971506478,32.67386409027362,0.0,0.0
2.4,20596,99.98,4.064645398906149,46.6729762256022,0.0,0.0,4.665430506603253,0.0,0.0,10.972060972587489,33.604064226749216,0.0,0.0
2.64,20603,99.99,0.0,43.53159357475711,0.0,0.0,4.333371395812986,0.0,0.0,10.126344305329225,30.93032313095,11.068178350565665,0.0
2.71,20604,99.99,0.0,42.49656162342892,0.0,0.0,4.100930018259799,0.0,0.0,9.518021790283806,29.11199221090473,14.762506776607315,0.0
2.69,20608,99.99,0.0,46.6566208109336,0.0,0.0,0.0,3.3026605535289986,0.0,0.0,30.08893607283137,0.0,19.94077100828496
2.73,20609,99.97,0.0,45.775196046101264,0.0,0.0,0.0,2.4293832201064225,0.0,2.678102779651172,29.523336994873837,0.0,19.563078397114353
2.72,20610,99.98,0.0,45.352929968342686,0.0,0.0,0.0,2.006679829992303,0.0,3.9837706168218268,29.24754901471273,0.0,19.388220706757593
2.72,20611,99.98,0.0,44.9359194505479,0.0,0.0,0.0,1.5886215320772397,0.0,5.267182752222526,28.98110977964183,0.0,19.206368708786563
2.76,20612,99.98,0.0,44.52487902749153,0.0,0.0,0.0,1.1798534185602891,0.0,6.528339185853273,28.71467054457093,0.0,19.031511018429804
2.73,20613,99.98,0.0,44.124872737062006,0.0,0.0,0.0,0.7803754894414511,0.0,7.759821350457413,28.457580054590238,0.0,18.856653328073044
2.72,20614,99.99,0.0,43.345294410137704,0.0,0.0,0.0,0.0,0.0,10.16343714161248,27.952747819719054,0.0,18.527920870202333
2.66,20615,99.99,0.0,46.6566208109336,0.0,0.0,0.0,3.3026605535289986,0.0,0.0,30.08893607283137,0.0,19.94077100828496
2.73,20616,99.97,0.0,45.775196046101264,0.0,0.0,0.0,2.4293832201064225,0.0,2.678102779651172,29.523336994873837,0.0,19.563078397114353
2.74,20617,99.98,0.0,45.352929968342686,0.0,0.0,0.0,2.006679829992303,0.0,3.9837706168218268,29.24754901471273,0.0,19.388220706757593
2.77,20618,99.98,0.0,44.9359194505479,0.0,0.0,0.0,1.5886215320772397,0.0,5.267182752222526,28.98110977964183,0.0,19.206368708786563
2.73,20619,99.98,0.0,44.52487902749153,0.0,0.0,0.0,1.1798534185602891,0.0,6.528339185853273,28.71467054457093,0.0,19.031511018429804
2.73,20620,99.98,0.0,44.124872737062006,0.0,0.0,0.0,0.7803754894414511,0.0,7.759821350457413,28.457580054590238,0.0,18.856653328073044
2.74,20621,99.99,0.0,43.345294410137704,0.0,0.0,0.0,0.0,0.0,10.16343714161248,27.952747819719054,0.0,18.527920870202333
2.65,20622,99.99,0.0,46.6566208109336,0.0,0.0,0.0,3.3026605535289986,0.0,0.0,30.08893607283137,0.0,19.94077100828496
2.68,20623,99.97,0.0,45.775196046101264,0.0,0.0,0.0,2.4293832201064225,0.0,2.678102779651172,29.523336994873837,0.0,19.563078397114353
2.73,20624,99.98,0.0,45.352929968342686,0.0,0.0,0.0,2.006679829992303,0.0,3.9837706168218268,29.24754901471273,0.0,19.388220706757593
2.76,20625,99.98,0.0,44.9359194505479,0.0,0.0,0.0,1.5886215320772397,0.0,5.267182752222526,28.98110977964183,0.0,19.206368708786563
2.77,20626,99.98,0.0,44.52487902749153,0.0,0.0,0.0,1.1798534185602891,0.0,6.528339185853273,28.71467054457093,0.0,19.031511018429804
2.76,20627,99.99,0.0,43.345294410137704,0.0,0.0,0.0,0.0,0.0,10.16343714161248,27.952747819719054,0.0,18.527920870202333
2.89,20628,99.99,0.0,42.585130393706116,0.0,16.666707562815414,0.0,0.0,8.086791633584756,0.0,23.362513980427398,0.0,9.288440511751112
2.97,20629,99.97,0.0,41.15117482296593,0.0,15.158699288478344,0.0,0.0,5.511802798729654,0.0,21.249697590040608,0.0,16.898247196077325
3.02,20630,99.97,0.0,39.96127673321091,0.0,13.900834566756425,0.0,0.0,3.3710041186978956,0.0,19.48745914053658,0.0,23.249078509834867
3.11,20631,99.98,0.0,38.956711509437724,0.0,12.843084687126629,0.0,0.0,1.5558480547836442,0.0,17.996334298648556,0.0,28.627701065208814
3.11,20632,99.99,0.0,38.09725366851754,0.0,11.928273980419782,0.0,0.0,0.0,0.0,16.720230593835296,0.0,33.24394409062729
2.43,20655,99.99,0.0,48.40219940383033,0.0,0.0,0.0,3.7253639436431176,0.0,13.167956880556316,34.69319302975833,0.0,0.0
2.39,20676,99.99,8.859656767928247,52.262245940843734,0.0,0.0,0.0,7.599370837656036,0.0,0.0,31.266877954197454,0.0,0.0
2.4,20677,99.98,8.706174064063301,51.35561013197781,0.0,0.0,0.0,6.721448412034404,0.0,2.4703828964649315,30.724650738965448,0.0,0.0
2.41,20678,99.98,8.65854150079487,51.060278330840916,0.0,0.0,0.0,6.433452695692915,0.0,3.2790067274399393,30.54702458225151,0.0,0.0
2.43,20679,99.98,8.415086177422888,49.63946554563469,0.0,0.0,0.0,5.04921522037415,0.0,7.173754537181948,29.70096315158777,0.0,0.0
2.48,20680,99.99,7.536530010471818,44.45012347740271,0.0,0.0,0.0,0.0,0.0,21.409985102696073,26.59250540909393,0.0,0.0
2.39,20702,99.99,0.0,52.256493511534366,3.53087331226659,0.0,0.0,0.0,0.0,7.5075900637312625,36.69382447906264,0.0,0.0
2.29,20703,99.99,0.0,54.89210620862231,8.623777650100546,0.0,0.0,0.0,0.0,7.336963016828281,29.135364073630246,0.0,0.0
2.23,20704,99.98,0.0,56.2965446330936,11.344133869577709,0.0,0.0,0.0,0.0,7.240521642491811,25.096706194660804,0.0,0.0
2.16,20705,99.98,0.0,59.025880048082854,16.617153116920427,0.0,0.0,0.0,0.0,7.062476028332176,17.27180655415751,0.0,0.0
2.39,20707,99.98,0.0,53.474436837375976,6.946845733984488,0.0,0.0,0.0,0.0,8.865187871698478,30.691930131149718,0.0,0.0
2.44,20708,99.98,0.0,52.007854935806066,4.391077276644642,0.0,0.0,0.0,0.0,9.339976176124171,34.239778892883294,0.0,0.0
2.45,20711,99.98,0.0,51.95966256577165,4.561875897730538,0.0,0.0,0.0,0.0,9.703485971700092,33.75364414819252,0.0,0.0
2.38,20716,99.99,0.0,54.66773272046976,10.260338983050849,0.0,0.0,0.0,0.0,10.178274276125784,24.881685057586044,0.0,0.0
2.48,20719,99.98,0.0,51.76689308563404,5.245070382074117,0.0,0.0,0.0,0.0,11.157525154003775,31.80910516942946,0.0,0.0
2.44,20720,99.98,0.0,53.53036675311753,8.61135593220339,0.0,0.0,0.0,0.0,10.986898107100792,26.849595899074625,0.0,0.0
2.33,20721,99.98,0.0,56.07577665729244,13.471353059465672,0.0,0.0,0.0,0.0,10.742085387631294,19.68845715997603,0.0,0.0
2.48,20722,99.98,0.0,52.38460197632836,6.94063487503591,0.0,0.0,0.0,0.0,11.802940505332451,28.850227348378933,0.0,0.0
2.5,20725,99.98,0.0,51.60586112979783,5.82268026429187,0.0,0.0,0.0,0.0,12.381588751351265,30.16840040609813,0.0,0.0
2.5,20726,99.98,0.0,51.21923146907413,5.241964952599828,0.0,0.0,0.0,0.0,12.633820038077413,30.88357940549896,0.0,0.0
2.49,20728,99.98,0.0,50.62988054096846,4.384866417696064,0.0,0.0,0.0,0.0,13.056678371706546,31.90726699287664,0.0,0.0
2.5,20729,99.99,0.0,51.5336079610183,6.092852628555014,0.0,0.0,0.0,0.0,12.960236997370075,29.401803308701147,0.0,0.0
2.46,20730,99.99,0.0,53.722946714617294,10.247917265153692,0.0,0.0,0.0,0.0,12.71542427790058,23.301747137341053,0.0,0.0
2.48,20732,99.99,0.0,50.04271796634688,3.521557023843723,0.0,0.0,0.0,0.0,13.47953670533568,32.94497769788962,0.0,0.0
2.44,20736,99.98,0.0,48.83869183071451,1.7732002298190177,0.0,0.0,0.0,0.0,14.332671939850593,35.03442222555089,0.0,0.0
2.52,20737,99.98,0.0,51.38723207865434,6.595932203389831,0.0,0.0,0.0,0.0,14.028510682327884,27.966770937354365,0.0,0.0
2.52,20739,99.99,0.0,51.298524064141816,6.931318586613043,0.0,0.0,0.0,0.0,14.740693138966424,27.017873310698352,0.0,0.0
2.53,20740,99.99,0.0,51.20292191001424,7.263599540361966,0.0,0.0,0.0,0.0,15.452875595604961,26.06897568404234,0.0,0.0
2.53,20742,99.99,0.0,51.06579134858356,7.763573685722494,0.0,0.0,0.0,0.0,16.506312146049467,24.652640802875972,0.0,0.0
2.54,20743,99.99,0.0,51.01720597383128,7.928161447859812,0.0,0.0,0.0,0.0,16.862403374368736,24.180529175820514,0.0,0.0
2.54,20745,99.98,0.0,50.92019805216084,8.257336972134445,0.0,0.0,0.0,0.0,17.559748696493973,23.240980294254708,0.0,0.0
2.54,20746,99.98,0.0,50.828515674728465,8.586512496409078,0.0,0.0,0.0,0.0,18.25709401861921,22.306105785234003,0.0,0.0
2.54,20747,99.99,0.0,50.60424227066772,9.403240448147086,0.0,0.0,0.0,0.0,19.993038756675645,19.987617002862656,0.0,0.0
2.54,20748,99.99,0.0,50.37542590831014,10.210652111462226,0.0,0.0,0.0,0.0,21.71414636021878,17.687825710671724,0.0,0.0
2.52,20749,99.99,0.0,50.07725996754872,11.266498132720484,0.0,0.0,0.0,0.0,23.961972238984167,14.68220416417016,0.0,0.0
2.42,20883,99.99,0.0,49.64505864929339,3.3538638322321175,0.0,12.128459021614505,0.0,0.0,0.0,34.86147044138206,0.0,0.0
2.43,20884,99.99,0.0,49.21061270114664,3.757569663889687,0.0,13.589519109091682,0.0,0.0,0.0,33.43111244258038,0.0,0.0
2.45,20885,99.98,0.0,48.81210956489301,4.1209049123815,0.0,14.909454074482994,0.0,0.0,0.0,32.13631124758671,0.0,0.0
2.48,20886,99.99,0.0,48.018729110527026,4.866207986210859,0.0,17.599132871884155,0.0,0.0,0.0,29.504639504693426,0.0,0.0
2.49,20887,99.98,0.0,47.485049838743905,5.356865843148521,0.0,19.375649114612084,0.0,0.0,0.0,27.761098545369812,0.0,0.0
2.49,20888,99.98,0.0,47.33232722879205,5.499715598965815,0.0,19.890340736337002,0.0,0.0,0.0,27.25626631049863,0.0,0.0
2.49,20889,99.99,0.0,47.24374499363181,5.586667624245906,0.0,20.205796891587752,0.0,0.0,0.0,26.9524320950669,0.0,0.0
2.49,20890,99.99,0.0,47.0306389577494,5.782309681126114,0.0,20.919723979786827,0.0,0.0,0.0,26.25595058584648,0.0,0.0
2.5,20891,99.99,0.0,46.79175257106269,6.005900603274921,0.0,21.724967323453228,0.0,0.0,0.0,25.46598162572398,0.0,0.0
2.5,20892,99.99,0.0,46.20252554386858,6.555561620224074,0.0,23.70902051042507,0.0,0.0,0.0,23.521442646960917,0.0,0.0
2.49,20893,99.98,0.0,45.907732658772176,6.822628555012927,0.0,24.6802934094866,0.0,0.0,0.0,22.5678706477598,0.0,0.0
2.49,20894,99.98,0.0,45.76481252057924,6.956162022407354,0.0,25.16177912013249,0.0,0.0,0.0,22.095759020704346,0.0,0.0
2.48,20895,99.98,0.0,45.62189238238631,7.089695489801781,0.0,25.643264830778378,0.0,0.0,0.0,21.623647393648888,0.0,0.0
2.48,420726,99.98,0.0,45.34173763956839,7.353656995116347,0.0,26.58963329653064,0.0,0.0,0.0,20.69344725717329,0.0,0.0
2.46,20896,99.98,0.0,44.37736936849959,8.24491525423729,0.0,29.827209626735744,0.0,0.0,0.0,17.528897044138205,0.0,0.0
2.47,20897,99.98,0.0,41.962564260824024,4.555665038781959,0.0,31.08903424773876,0.0,0.0,0.0,22.37154700086545,0.0,0.0
2.48,20898,99.98,0.0,44.59416146396434,7.151804079287562,0.0,28.06729633954733,0.0,0.0,0.0,20.16524315957659,0.0,0.0
2.48,420727,99.98,0.0,45.06207277046899,7.611407641482334,0.0,27.52770028451314,0.0,0.0,0.0,19.777270238333,0.0,0.0
2.48,20899,99.98,0.0,46.64010873049349,9.148595231255387,0.0,25.693073697396915,0.0,0.0,0.0,18.496492160974633,0.0,0.0
2.48,20901,99.99,0.0,43.976060850430784,3.4905027291008333,0.0,25.261396853369572,0.0,0.0,0.0,27.260940683043735,0.0,0.0
2.3,20902,99.99,0.0,52.15479820741999,12.530407928756105,0.0,16.993124994691918,0.0,0.0,0.0,18.309517259170494,0.0,0.0
2.41,20903,99.99,0.0,43.864199731388666,0.9999482907210573,0.0,22.63812987812646,0.0,0.0,0.0,32.48688918846947,0.0,0.0
2.43,20904,99.99,0.0,44.38358276005836,1.6117178971559898,0.0,22.156644167480575,0.0,0.0,0.0,31.837151404700084,0.0,0.0
2.44,20905,99.98,0.0,44.68157497674075,1.9967911519678254,0.0,21.907599834387874,0.0,0.0,0.0,31.393086012915248,0.0,0.0
2.44,20906,99.99,0.0,45.47303374317978,2.928419994254525,0.0,21.18537126841904,0.0,0.0,0.0,30.402119033353305,0.0,0.0
2.47,20907,99.98,0.0,45.71877243870312,3.2172249353634013,0.0,20.944628413096098,0.0,0.0,0.0,30.098284817921574,0.0,0.0
2.49,20908,99.99,0.0,46.88687705189501,4.592930192473427,0.0,19.873737780797487,0.0,0.0,0.0,28.63520621130417,0.0,0.0
2.49,20909,99.98,0.0,47.05252340635951,4.816521114622235,0.0,19.74091413648138,0.0,0.0,0.0,28.368766976233267,0.0,0.0
2.49,20910,99.98,0.0,47.485049838743905,5.356865843148521,0.0,19.375649114612084,0.0,0.0,0.0,27.761098545369812,0.0,0.0
2.49,20911,99.99,0.0,47.72212660450105,5.614616489514507,0.0,19.143207737058898,0.0,0.0,0.0,27.50868242793422,0.0,0.0
2.48,20912,99.99,0.0,48.01868011019507,5.993478885377765,0.0,18.902464881735956,0.0,0.0,0.0,27.073965781239597,0.0,0.0
2.47,20913,99.99,0.0,48.38483566302753,6.409606434932491,0.0,18.545501337636416,0.0,0.0,0.0,26.648597879635172,0.0,0.0
2.46,20914,99.98,0.0,48.77546898378466,6.884737144498708,0.0,18.18853779353688,0.0,0.0,0.0,26.129742527128684,0.0,0.0
2.44,20915,99.99,0.0,49.197635006637256,7.3940275782821026,0.0,17.823272771667586,0.0,0.0,0.0,25.573492194261366,0.0,0.0
2.42,20916,99.99,0.0,49.70868518470351,7.996480896294169,0.0,17.350088538791454,0.0,0.0,0.0,24.933103155582184,0.0,0.0
2.38,20917,99.98,0.0,50.64379906016211,9.133068083883941,0.0,16.511639284046034,0.0,0.0,0.0,23.689720058584644,0.0,0.0
2.35,20918,99.99,0.0,51.025770451153036,9.577144498707268,0.0,16.16297721771625,0.0,0.0,0.0,23.222282804074293,0.0,0.0
2.31,20919,99.98,0.0,51.90863080545258,10.617463372594083,0.0,15.332829440740582,0.0,0.0,0.0,22.11913088342986,0.0,0.0
2.21,20920,99.99,0.0,54.69053216011938,13.076963516230968,0.0,11.821304344133509,0.0,0.0,0.0,20.398961786831766,0.0,0.0
2.16,20921,99.98,0.0,56.2413372119065,15.834584889399599,0.0,11.447737844494458,0.0,0.0,0.0,16.453791358764395,0.0,0.0
2.46,20922,99.99,0.0,48.348455075745846,3.881786842861247,0.0,15.706395940379636,0.0,0.0,0.0,32.052172541774844,0.0,0.0
2.45,20924,99.99,0.0,48.654910027420286,4.273070956621661,0.0,15.457351607286935,0.0,0.0,0.0,31.603432777444908,0.0,0.0
2.45,20925,99.99,0.0,48.62344414304801,4.3041252513645505,0.0,15.56527081829377,0.0,0.0,0.0,31.495922208907523,0.0,0.0
2.5,20926,99.98,0.0,46.490784278679826,6.282283826486642,0.0,22.721144655824027,0.0,0.0,0.0,24.484363391252245,0.0,0.0
2.48,20927,99.98,0.0,45.06207277046899,7.611407641482334,0.0,27.52770028451314,0.0,0.0,0.0,19.777270238333,0.0,0.0
2.45,20928,99.99,0.0,43.722792114135586,8.862895719620798,0.0,32.052005669030535,0.0,0.0,0.0,15.350639438119964,0.0,0.0
2.46,20929,99.98,0.0,38.83668655243477,1.512344153978742,0.0,34.72508151089218,0.0,0.0,0.0,24.905056920311562,0.0,0.0
2.47,20930,99.98,0.0,40.39805681125241,3.0308991669060616,0.0,32.907057879315474,0.0,0.0,0.0,23.64297633313361,0.0,0.0
2.48,20931,99.99,0.0,42.26306766643316,4.8599971272622815,0.0,30.76527661471825,0.0,0.0,0.0,22.10043339324945,0.0,0.0
2.49,20932,99.99,0.0,42.93194713485714,5.530769893708705,0.0,30.00984213767039,0.0,0.0,0.0,21.51613682511151,0.0,0.0
2.49,20933,99.99,0.0,43.492499545436516,6.0804309106578565,0.0,29.362326871629367,0.0,0.0,0.0,21.05337394314626,0.0,0.0
